block,organism_name,latitude,longitude,h_pos_err,planting_date,CBI_genotype,CBI_block,Row,Column
Clatskanie,HARB-26-5_C920-CL-B2_48_6,46.121539,-123.27005,0.902292,,HARB-26-5,2,48,6
Clatskanie,HARB-26-5_C920-CL-B3_100_34,46.120744,-123.272131,0.5943579999999999,,HARB-26-5,3,100,34
Clatskanie,HARC-26-1_C921-CL-B1_34_13,46.121356,-123.26951100000001,1.221802,,HARC-26-1,1,34,13
Clatskanie,HARC-26-1_C921-CL-B2_58_19,46.121161,-123.270453,1.164592,,HARC-26-1,2,58,19
Clatskanie,HARC-26-1_C921-CL-B3_86_18,46.121178,-123.27155,1.015142,,HARC-26-1,3,86,18
Clatskanie,HARC-26-2_C922-CL-B1_3_21,46.121169,-123.268297,1.46757,,HARC-26-2,1,3,21
Clatskanie,HARC-26-2_C922-CL-B2_66_16,46.121228,-123.270753,1.21136,,HARC-26-2,2,66,16
Clatskanie,HARC-26-2_C922-CL-B3_91_22,46.121108,-123.27174199999999,0.945918,,HARC-26-2,3,91,22
Clatskanie,HARC-26-3_C923-CL-B1_3_34,46.120814,-123.268317,0.761134,,HARC-26-3,1,3,34
Clatskanie,HARC-26-3_C923-CL-B2_64_27,46.120939,-123.27068899999999,1.487335,,HARC-26-3,2,64,27
Clatskanie,HARC-26-3_C923-CL-B3_74_20,46.121125,-123.271069,0.770752,,HARC-26-3,3,74,20
Clatskanie,HARC-26-4_C924-CL-B1_26_4,46.121603,-123.26916899999999,0.96899,,HARC-26-4,1,26,4
Clatskanie,HARC-26-4_C924-CL-B2_48_35,46.120767,-123.270078,0.913315,,HARC-26-4,2,48,35
Clatskanie,HARC-26-4_C924-CL-B3_81_9,46.121456,-123.27131899999999,0.6478970000000001,,HARC-26-4,3,81,9
Clatskanie,HARC-26-5_C925-CL-B1_24_34,46.1208,-123.269131,0.9682280000000001,,HARC-26-5,1,24,34
Clatskanie,HARC-26-5_C925-CL-B2_59_35,46.120767,-123.27049699999999,1.713223,,HARC-26-5,2,59,35
Clatskanie,HARC-26-5_C925-CL-B3_84_35,46.120728,-123.271478,1.50051,,HARC-26-5,3,84,35
Clatskanie,HIRD-12-2_C926-CL-B1_6_26,46.121016999999995,-123.268419,0.77499,,HIRD-12-2,1,6,26
Clatskanie,HIRD-12-2_C926-CL-B2_41_20,46.121178,-123.26979399999999,1.3845399999999999,,HIRD-12-2,2,41,20
Clatskanie,HIRD-12-2_C926-CL-B3_77_19,46.121183,-123.27118600000001,0.842616,,HIRD-12-2,3,77,19
Clatskanie,HOMA-21-1_C927-CL-B1_14_19,46.121178,-123.268728,1.16,,HOMA-21-1,1,14,19
Clatskanie,HOMA-21-1_C927-CL-B2_55_31,46.120864000000005,-123.270358,1.408957,,HOMA-21-1,2,55,31
Clatskanie,HOMA-21-1_C927-CL-B3_84_21,46.121089000000005,-123.27145800000001,1.406252,,HOMA-21-1,3,84,21
Clatskanie,HOMA-21-2_C928-CL-B1_33_25,46.121053,-123.26948300000001,0.87323,,HOMA-21-2,1,33,25
Clatskanie,HOMA-21-2_C928-CL-B2_40_25,46.121019,-123.269769,1.505,,HOMA-21-2,2,40,25
Clatskanie,HOMA-21-2_C928-CL-B3_74_29,46.120881,-123.271083,1.4518879999999998,,HOMA-21-2,3,74,29
Clatskanie,HOMA-21-4_C929-CL-B1_22_7,46.121506,-123.26902199999999,1.723984,,HOMA-21-4,1,22,7
Clatskanie,HOMA-21-4_C929-CL-B2_65_30,46.120892,-123.27073600000001,1.78335,,HOMA-21-4,2,65,30
Clatskanie,HOMA-21-4_C929-CL-B3_76_26,46.120961,-123.27113899999999,1.161348,,HOMA-21-4,3,76,26
Clatskanie,HOMA-21-5_C930-CL-B1_10_32,46.120855999999996,-123.268594,0.909198,,HOMA-21-5,1,10,32
Clatskanie,HOMA-21-5_C930-CL-B2_65_31,46.120861,-123.27073600000001,1.118278,,HOMA-21-5,2,65,31
Clatskanie,HOMA-21-5_C930-CL-B3_101_27,46.120946999999994,-123.272172,0.9338870000000001,,HOMA-21-5,3,101,27
Clatskanie,HOMB-21-2_C931-CL-B1_29_25,46.121061,-123.26931699999999,0.706805,,HOMB-21-2,1,29,25
Clatskanie,HOMB-21-2_C931-CL-B2_38_6,46.121531,-123.26965600000001,0.8553569999999999,,HOMB-21-2,2,38,6
Clatskanie,HOMB-21-2_C931-CL-B3_101_3,46.121586,-123.27211399999999,0.641898,,HOMB-21-2,3,101,3
Clatskanie,HOMB-21-3_C932-CL-B1_21_12,46.121421999999995,-123.268969,1.5415159999999999,,HOMB-21-3,1,21,12
Clatskanie,HOMB-21-3_C932-CL-B2_52_18,46.121203,-123.270222,1.51896,,HOMB-21-3,2,52,18
Clatskanie,HOMB-21-3_C932-CL-B3_96_13,46.121311,-123.27194399999999,0.917934,,HOMB-21-3,3,96,13
Clatskanie,HOMB-21-4_C933-CL-B1_24_5,46.121569,-123.26907800000001,1.051834,,HOMB-21-4,1,24,5
Clatskanie,HOMB-21-4_C933-CL-B2_46_7,46.121519,-123.269975,0.863334,,HOMB-21-4,2,46,7
Clatskanie,HOMB-21-4_C933-CL-B3_76_18,46.121171999999994,-123.271142,0.926349,,HOMB-21-4,3,76,18
Clatskanie,HOMC-21-1_C934-CL-B1_23_15,46.121333,-123.269058,0.8859459999999999,,HOMC-21-1,1,23,15
Clatskanie,HOMC-21-1_C934-CL-B2_39_17,46.121266999999996,-123.269694,0.786863,,HOMC-21-1,2,39,17
Clatskanie,HOMC-21-1_C934-CL-B3_92_32,46.120794000000004,-123.2718,0.551951,,HOMC-21-1,3,92,32
Clatskanie,HOMC-21-2_C935-CL-B1_23_10,46.121453,-123.269056,1.173735,,HOMC-21-2,1,23,10
Clatskanie,HOMC-21-2_C935-CL-B2_56_14,46.121303000000005,-123.270372,1.1633959999999999,,HOMC-21-2,2,56,14
Clatskanie,HOMC-21-2_C935-CL-B3_99_20,46.12115,-123.272075,1.037395,,HOMC-21-2,3,99,20
Clatskanie,HOMC-21-3_C936-CL-B1_33_6,46.121558,-123.26945800000001,0.95468,,HOMC-21-3,1,33,6
Clatskanie,HOMC-21-3_C936-CL-B2_67_32,46.120831,-123.270817,1.31645,,HOMC-21-3,2,67,32
Clatskanie,HOMC-21-3_C936-CL-B3_96_12,46.121342,-123.27194399999999,0.813145,,HOMC-21-3,3,96,12
Clatskanie,HOMC-21-4_C937-CL-B1_35_22,46.12115,-123.26955600000001,1.589126,,HOMC-21-4,1,35,22
Clatskanie,HOMC-21-4_C937-CL-B2_69_12,46.121381,-123.27085,1.456164,,HOMC-21-4,2,69,12
Clatskanie,HOMC-21-4_C937-CL-B3_83_13,46.121347,-123.271403,1.676178,,HOMC-21-4,3,83,13
Clatskanie,HOMC-21-5_C938-CL-B1_18_15,46.121303000000005,-123.26886699999999,1.132018,,HOMC-21-5,1,18,15
Clatskanie,HOMC-21-5_C938-CL-B2_66_28,46.120908,-123.270778,1.8755400000000002,,HOMC-21-5,2,66,28
Clatskanie,HOMC-21-5_C938-CL-B3_79_16,46.121269,-123.27126399999999,0.598018,,HOMC-21-5,3,79,16
Clatskanie,HOMD-21-1_C939-CL-B1_27_34,46.120816999999995,-123.26926100000001,1.617866,,HOMD-21-1,1,27,34
Clatskanie,HOMD-21-1_C939-CL-B2_40_16,46.121269,-123.26973899999999,0.9156790000000001,,HOMD-21-1,2,40,16
Clatskanie,HOMD-21-1_C939-CL-B3_86_7,46.121478,-123.271514,0.7867149999999999,,HOMD-21-1,3,86,7
Clatskanie,HOMD-21-2_C940-CL-B1_29_11,46.121439,-123.269297,0.6718109999999999,,HOMD-21-2,1,29,11
Clatskanie,HOMD-21-2_C940-CL-B2_59_25,46.12105,-123.270475,1.4792459999999998,,HOMD-21-2,2,59,25
Clatskanie,HOMD-21-2_C940-CL-B3_91_19,46.121181,-123.271725,0.8490479999999999,,HOMD-21-2,3,91,19
Clatskanie,HOMD-21-3_C941-CL-B1_33_22,46.121131,-123.26946699999999,1.359272,,HOMD-21-3,1,33,22
Clatskanie,HOMD-21-3_C941-CL-B2_44_12,46.121371999999994,-123.2699,0.984533,,HOMD-21-3,2,44,12
Clatskanie,HOMD-21-3_C941-CL-B3_101_9,46.121439,-123.27214199999999,0.673763,,HOMD-21-3,3,101,9
Clatskanie,HOMD-21-4_C942-CL-B1_34_28,46.120939,-123.26952800000001,1.536766,,HOMD-21-4,1,34,28
Clatskanie,HOMD-21-4_C942-CL-B2_42_28,46.120933,-123.26985,0.9889110000000001,,HOMD-21-4,2,42,28
Clatskanie,HOMD-21-4_C942-CL-B3_94_12,46.121347,-123.27186699999999,0.457542,,HOMD-21-4,3,94,12
Clatskanie,HOPF-27-1_C943-CL-B1_3_33,46.120841999999996,-123.26831399999999,1.023254,,HOPF-27-1,1,3,33
Clatskanie,HOPF-27-1_C943-CL-B2_39_35,46.120769,-123.26973600000001,0.893078,,HOPF-27-1,2,39,35
Clatskanie,HOPF-27-1_C943-CL-B3_83_10,46.121439,-123.27138899999999,1.4839639999999998,,HOPF-27-1,3,83,10
Clatskanie,HOPF-27-3_C944-CL-B1_7_9,46.1215,-123.268425,0.791142,,HOPF-27-3,1,7,9
Clatskanie,HOPF-27-3_C944-CL-B2_57_3,46.121606,-123.27038600000002,1.144323,,HOPF-27-3,2,57,3
Clatskanie,HOPF-27-3_C944-CL-B3_81_8,46.121483000000005,-123.27131399999999,0.806958,,HOPF-27-3,3,81,8
Clatskanie,HOPF-27-5_C945-CL-B1_26_5,46.121575,-123.269167,0.733641,,HOPF-27-5,1,26,5
Clatskanie,HOPF-27-5_C945-CL-B2_38_10,46.121431,-123.269658,1.200333,,HOPF-27-5,2,38,10
Clatskanie,HOPF-27-5_C945-CL-B3_89_22,46.121108,-123.27166100000001,1.05663,,HOPF-27-5,3,89,22
Clatskanie,HOPG-27-1_C946-CL-B1_4_21,46.121158,-123.26835600000001,0.8020390000000001,,HOPG-27-1,1,4,21
Clatskanie,HOPG-27-1_C946-CL-B2_46_32,46.120839000000004,-123.27000600000001,1.1525219999999998,,HOPG-27-1,2,46,32
Clatskanie,HOPG-27-1_C946-CL-B3_78_26,46.120969,-123.271244,0.670768,,HOPG-27-1,3,78,26
Clatskanie,HOPG-27-3_C947-CL-B1_35_16,46.1213,-123.269547,1.4491209999999999,,HOPG-27-3,1,35,16
Clatskanie,HOPG-27-3_C947-CL-B2_57_29,46.120928,-123.270431,1.1160940000000001,,HOPG-27-3,2,57,29
Clatskanie,HOPG-27-3_C947-CL-B3_102_17,46.121194,-123.27218899999998,0.514333,,HOPG-27-3,3,102,17
Clatskanie,HOPG-27-5_C948-CL-B1_26_18,46.121225,-123.26918899999998,1.0639370000000001,,HOPG-27-5,1,26,18
Clatskanie,HOPG-27-5_C948-CL-B2_36_26,46.120992,-123.269603,0.670337,,HOPG-27-5,2,36,26
Clatskanie,HOPG-27-5_C948-CL-B3_86_32,46.120794000000004,-123.27156399999998,0.9874200000000001,,HOPG-27-5,3,86,32
Clatskanie,HRSO-27-1_C949-CL-B1_16_34,46.1208,-123.268822,0.984542,,HRSO-27-1,1,16,34
Clatskanie,HRSO-27-1_C949-CL-B2_58_15,46.121283,-123.270439,1.28427,,HRSO-27-1,2,58,15
Clatskanie,HRSO-27-1_C949-CL-B3_97_16,46.121253,-123.271983,0.9113530000000001,,HRSO-27-1,3,97,16
Clatskanie,HRSO-27-2_C950-CL-B1_4_20,46.121181,-123.26834699999999,0.9788,,HRSO-27-2,1,4,20
Clatskanie,HRSO-27-2_C950-CL-B2_60_11,46.121367,-123.27051399999999,1.31155,,HRSO-27-2,2,60,11
Clatskanie,HRSO-27-2_C950-CL-B3_103_4,46.121558,-123.272208,0.5967979999999999,,HRSO-27-2,3,103,4
Clatskanie,HRSO-27-3_C951-CL-B1_20_7,46.121519,-123.268922,0.925875,,HRSO-27-3,1,20,7
Clatskanie,HRSO-27-3_C951-CL-B2_64_8,46.121456,-123.270661,1.2910030000000001,,HRSO-27-3,2,64,8
Clatskanie,HRSO-27-3_C951-CL-B3_82_28,46.120906,-123.27138300000001,1.012463,,HRSO-27-3,3,82,28
Clatskanie,HRSO-27-3_C952-CL-B1_4_18,46.121233000000004,-123.26834199999999,0.8298700000000001,,HRSO-27-3,1,4,18
Clatskanie,HRSO-27-3_C952-CL-B2_37_5,46.121575,-123.26961100000001,1.20992,,HRSO-27-3,2,37,5
Clatskanie,HRSO-27-3_C952-CL-B3_94_13,46.121319,-123.271864,0.7658229999999999,,HRSO-27-3,3,94,13
Clatskanie,HRSO-27-4_C953-CL-B1_17_20,46.121196999999995,-123.268833,1.0832959999999998,,HRSO-27-4,1,17,20
Clatskanie,HRSO-27-4_C953-CL-B2_49_8,46.121508,-123.270081,0.9847379999999999,,HRSO-27-4,2,49,8
Clatskanie,HRSO-27-4_C953-CL-B3_77_22,46.121094,-123.271194,0.998215,,HRSO-27-4,3,77,22
Clatskanie,HRSO-27-5_C954-CL-B1_6_5,46.121583,-123.26839199999999,0.931026,,HRSO-27-5,1,6,5
Clatskanie,HRSO-27-5_C954-CL-B2_71_7,46.121514000000005,-123.270925,0.646297,,HRSO-27-5,2,71,7
Clatskanie,HRSO-27-5_C954-CL-B3_85_31,46.120867,-123.271519,1.010527,,HRSO-27-5,3,85,31
Clatskanie,HRSP-27-1_C955-CL-B1_30_3,46.121611,-123.269342,0.918565,,HRSP-27-1,1,30,3
Clatskanie,HRSP-27-1_C955-CL-B2_70_11,46.121381,-123.27089699999999,1.0684120000000001,,HRSP-27-1,2,70,11
Clatskanie,HRSP-27-1_C955-CL-B3_100_15,46.121258000000005,-123.272108,0.8133020000000001,,HRSP-27-1,3,100,15
Clatskanie,HRSP-27-4_C956-CL-B1_29_30,46.120922,-123.269325,0.758208,,HRSP-27-4,1,29,30
Clatskanie,HRSP-27-4_C956-CL-B2_65_21,46.121139,-123.2707,1.5807930000000001,,HRSP-27-4,2,65,21
Clatskanie,HRSP-27-4_C956-CL-B3_83_25,46.121021999999996,-123.271428,1.7511830000000002,,HRSP-27-4,3,83,25
Clatskanie,HRSP-27-5_C957-CL-B1_36_12,46.121358,-123.26956899999999,0.923509,,HRSP-27-5,1,36,12
Clatskanie,HRSP-27-5_C957-CL-B2_67_24,46.121039,-123.270803,1.1643299999999999,,HRSP-27-5,2,67,24
Clatskanie,HRSP-27-5_C957-CL-B3_104_24,46.121016999999995,-123.272269,0.837411,,HRSP-27-5,3,104,24
Clatskanie,KLNA-20-3_C958-CL-B1_19_23,46.121125,-123.268914,1.3056450000000002,,KLNA-20-3,1,19,23
Clatskanie,KLNA-20-3_C958-CL-B2_55_16,46.121269,-123.270331,1.6927599999999998,,KLNA-20-3,2,55,16
Clatskanie,KLNA-20-3_C958-CL-B3_83_28,46.120942,-123.271422,0.691576,,KLNA-20-3,3,83,28
Clatskanie,KLNA-20-4_C959-CL-B1_16_32,46.120841999999996,-123.268828,0.635612,,KLNA-20-4,1,16,32
Clatskanie,KLNA-20-4_C959-CL-B2_40_10,46.121428,-123.26974399999999,0.8256540000000001,,KLNA-20-4,2,40,10
Clatskanie,KLNA-20-4_C959-CL-B3_103_9,46.121435999999996,-123.272217,0.837902,,KLNA-20-4,3,103,9
Clatskanie,KLNA-20-5_C960-CL-B1_36_4,46.121581,-123.269567,0.8,,KLNA-20-5,1,36,4
Clatskanie,KLNA-20-5_C960-CL-B2_55_28,46.12095,-123.270358,1.65156,,KLNA-20-5,2,55,28
Clatskanie,KLNA-20-5_C960-CL-B3_72_7,46.121483000000005,-123.270969,1.1193440000000001,,KLNA-20-5,3,72,7
Clatskanie,KLNB-20-2_C961-CL-B1_31_34,46.120814,-123.269419,1.75049,,KLNB-20-2,1,31,34
Clatskanie,KLNB-20-2_C961-CL-B2_53_22,46.121114,-123.27026399999998,1.090875,,KLNB-20-2,2,53,22
Clatskanie,KLNB-20-2_C961-CL-B3_89_29,46.120919,-123.27166399999999,1.465882,,KLNB-20-2,3,89,29
Clatskanie,KLNB-20-3_C962-CL-B1_31_14,46.121344,-123.269383,0.573847,,KLNB-20-3,1,31,14
Clatskanie,KLNB-20-3_C962-CL-B2_38_26,46.120996999999996,-123.269681,0.5791930000000001,,KLNB-20-3,2,38,26
Clatskanie,KLNB-20-3_C962-CL-B3_88_4,46.121553000000006,-123.271594,0.643473,,KLNB-20-3,3,88,4
Clatskanie,KLNC-20-2_C963-CL-B1_20_18,46.121217,-123.268925,1.033898,,KLNC-20-2,1,20,18
Clatskanie,KLNC-20-2_C963-CL-B2_53_31,46.120878000000005,-123.27027199999999,1.236578,,KLNC-20-2,2,53,31
Clatskanie,KLNC-20-2_C963-CL-B3_95_30,46.120872,-123.27193600000001,1.0521790000000002,,KLNC-20-2,3,95,30
Clatskanie,KLND-20-1_C964-CL-B1_26_3,46.121628,-123.26916899999999,0.756652,,KLND-20-1,1,26,3
Clatskanie,KLND-20-1_C964-CL-B2_50_34,46.120783,-123.270172,1.090076,,KLND-20-1,2,50,34
Clatskanie,KLND-20-1_C964-CL-B3_103_16,46.121244,-123.272231,0.622396,,KLND-20-1,3,103,16
Clatskanie,KLND-20-2_C965-CL-B1_22_28,46.120936,-123.269047,1.446613,,KLND-20-2,1,22,28
Clatskanie,KLND-20-2_C965-CL-B2_41_23,46.121103000000005,-123.26978600000001,0.994246,,KLND-20-2,2,41,23
Clatskanie,KLND-20-2_C965-CL-B3_72_16,46.121231,-123.27099199999999,1.20031,,KLND-20-2,3,72,16
Clatskanie,KLND-20-3_C966-CL-B1_26_26,46.120996999999996,-123.2692,1.060889,,KLND-20-3,1,26,26
Clatskanie,KLND-20-3_C966-CL-B2_68_14,46.121286,-123.27083300000001,0.981768,,KLND-20-3,2,68,14
Clatskanie,KLND-20-3_C966-CL-B3_102_14,46.121272,-123.272186,0.633725,,KLND-20-3,3,102,14
Clatskanie,KLND-20-5_C967-CL-B1_34_14,46.121322,-123.269517,1.261796,,KLND-20-5,1,34,14
Clatskanie,KLND-20-5_C967-CL-B2_64_10,46.121406,-123.270669,1.4606,,KLND-20-5,2,64,10
Clatskanie,KLND-20-5_C967-CL-B3_79_8,46.121481,-123.27125,0.9632290000000001,,KLND-20-5,3,79,8
Clatskanie,KLNE-20-3_C968-CL-B1_32_3,46.121603,-123.269419,0.590275,,KLNE-20-3,1,32,3
Clatskanie,KLNE-20-3_C968-CL-B2_57_22,46.121114,-123.270417,0.972825,,KLNE-20-3,2,57,22
Clatskanie,KLNE-20-3_C968-CL-B3_102_9,46.121417,-123.27218300000001,0.84014,,KLNE-20-3,3,102,9
Clatskanie,KLNE-20-4_C969-CL-B1_31_18,46.121235999999996,-123.26938899999999,0.743347,,KLNE-20-4,1,31,18
Clatskanie,KLNE-20-4_C969-CL-B2_67_5,46.121575,-123.27075,1.3044200000000001,,KLNE-20-4,2,67,5
Clatskanie,KLNE-20-4_C969-CL-B3_90_7,46.121475,-123.271672,0.624079,,KLNE-20-4,3,90,7
Clatskanie,KLNE-20-5_C970-CL-B1_10_33,46.120833000000005,-123.26858899999999,1.347883,,KLNE-20-5,1,10,33
Clatskanie,KLNE-20-5_C970-CL-B2_56_16,46.121244,-123.270375,1.339233,,KLNE-20-5,2,56,16
Clatskanie,KLNE-20-5_C970-CL-B3_79_34,46.120758,-123.27128300000001,0.7610060000000001,,KLNE-20-5,3,79,34
Clatskanie,KLNG-20-1_C971-CL-B1_3_13,46.121392,-123.26826899999999,1.4322,,KLNG-20-1,1,3,13
Clatskanie,KLNG-20-1_C971-CL-B2_56_15,46.121275,-123.270375,1.42531,,KLNG-20-1,2,56,15
Clatskanie,KLNG-20-1_C971-CL-B3_84_10,46.121408,-123.271422,0.96441,,KLNG-20-1,3,84,10
Clatskanie,KLNG-20-2_C972-CL-B1_27_6,46.121569,-123.269203,1.419227,,KLNG-20-2,1,27,6
Clatskanie,KLNG-20-2_C972-CL-B2_59_20,46.121169,-123.270481,2.268625,,KLNG-20-2,2,59,20
Clatskanie,KLNG-20-2_C972-CL-B3_75_15,46.121303000000005,-123.27108600000001,1.12866,,KLNG-20-2,3,75,15
Clatskanie,KLNG-20-3_C973-CL-B1_6_17,46.121266999999996,-123.268419,0.8995489999999999,,KLNG-20-3,1,6,17
Clatskanie,KLNG-20-3_C973-CL-B2_40_3,46.121617,-123.269725,0.933535,,KLNG-20-3,2,40,3
Clatskanie,KLNG-20-3_C973-CL-B3_82_35,46.120739,-123.271397,1.317228,,KLNG-20-3,3,82,35
Clatskanie,KLNG-20-4_C974-CL-B1_33_7,46.121536,-123.26945800000001,1.9016540000000002,,KLNG-20-4,1,33,7
Clatskanie,KLNG-20-4_C974-CL-B2_47_3,46.121633,-123.269997,0.797682,,KLNG-20-4,2,47,3
Clatskanie,KLNG-20-4_C974-CL-B3_82_10,46.121406,-123.271353,1.1181379999999999,,KLNG-20-4,3,82,10
Clatskanie,KLNG-20-5_C975-CL-B1_12_28,46.120956,-123.26866399999999,0.957197,,KLNG-20-5,1,12,28
Clatskanie,KLNG-20-5_C975-CL-B2_63_12,46.121403,-123.270625,1.83749,,KLNG-20-5,2,63,12
Clatskanie,KLNG-20-5_C975-CL-B3_94_11,46.121371999999994,-123.271864,0.48436899999999994,,KLNG-20-5,3,94,11
Clatskanie,KLNG-20-6_C976-CL-B1_12_26,46.121019,-123.268658,1.6584720000000002,,KLNG-20-6,1,12,26
Clatskanie,KLNG-20-6_C976-CL-B2_59_21,46.121142,-123.270478,1.21557,,KLNG-20-6,2,59,21
Clatskanie,KLNG-20-6_C976-CL-B3_80_32,46.120806,-123.27131899999999,0.67109,,KLNG-20-6,3,80,32
Clatskanie,KLNG-20-7_C977-CL-B1_5_13,46.121396999999995,-123.26835,1.185373,,KLNG-20-7,1,5,13
Clatskanie,KLNG-20-7_C977-CL-B2_50_10,46.121428,-123.27014199999999,0.843291,,KLNG-20-7,2,50,10
Clatskanie,KLNG-20-7_C977-CL-B3_92_26,46.120956,-123.271794,0.7677579999999999,,KLNG-20-7,3,92,26
Clatskanie,KTMA-12-1_C978-CL-B1_15_30,46.120919,-123.268778,0.901217,,KTMA-12-1,1,15,30
Clatskanie,KTMA-12-1_C978-CL-B2_65_17,46.121253,-123.270703,1.410942,,KTMA-12-1,2,65,17
Clatskanie,KTMA-12-1_C978-CL-B3_101_6,46.121519,-123.27211899999999,0.91371,,KTMA-12-1,3,101,6
Clatskanie,KTMA-12-2_C979-CL-B1_7_6,46.121583,-123.268422,0.687379,,KTMA-12-2,1,7,6
Clatskanie,KTMA-12-2_C979-CL-B2_50_18,46.121206,-123.270156,1.40081,,KTMA-12-2,2,50,18
Clatskanie,KTMA-12-2_C979-CL-B3_73_18,46.121214,-123.271019,1.4089,,KTMA-12-2,3,73,18
Clatskanie,KTMA-12-3_C980-CL-B1_18_12,46.121383,-123.268864,1.32938,,KTMA-12-3,1,18,12
Clatskanie,KTMA-12-3_C980-CL-B2_41_19,46.121196999999995,-123.26979399999999,0.853625,,KTMA-12-3,2,41,19
Clatskanie,KTMA-12-3_C980-CL-B3_78_14,46.121289000000004,-123.271222,1.5575780000000001,,KTMA-12-3,3,78,14
Clatskanie,KTMA-12-4_C981-CL-B1_14_31,46.120878000000005,-123.268744,0.684212,,KTMA-12-4,1,14,31
Clatskanie,KTMA-12-4_C981-CL-B2_37_7,46.121539,-123.269608,1.127775,,KTMA-12-4,2,37,7
Clatskanie,KTMA-12-4_C981-CL-B3_102_12,46.121333,-123.27218300000001,0.885935,,KTMA-12-4,3,102,12
Clatskanie,KTMB-12-1_C982-CL-B1_34_8,46.121489000000004,-123.269492,1.431732,,KTMB-12-1,1,34,8
Clatskanie,KTMB-12-1_C982-CL-B2_56_25,46.120996999999996,-123.27038600000002,2.3197900000000002,,KTMB-12-1,2,56,25
Clatskanie,KTMB-12-1_C982-CL-B3_72_24,46.121016999999995,-123.27100800000001,0.9149639999999999,,KTMB-12-1,3,72,24
Clatskanie,KTMB-12-3_C983-CL-B1_31_10,46.121456,-123.269375,0.964142,,KTMB-12-3,1,31,10
Clatskanie,KTMB-12-3_C983-CL-B2_63_15,46.121297,-123.27063600000001,0.8085,,KTMB-12-3,2,63,15
Clatskanie,KTMB-12-3_C983-CL-B3_90_34,46.12075,-123.271725,0.933398,,KTMB-12-3,3,90,34
Clatskanie,KTMC-12-1_C984-CL-B1_23_9,46.121469,-123.26906399999999,1.689688,,KTMC-12-1,1,23,9
Clatskanie,KTMC-12-1_C984-CL-B2_59_10,46.121431,-123.27046399999999,0.945624,,KTMC-12-1,2,59,10
Clatskanie,KTMC-12-1_C984-CL-B3_74_26,46.120956,-123.27108600000001,1.39331,,KTMC-12-1,3,74,26
Clatskanie,KTMC-12-2_C985-CL-B1_14_25,46.121021999999996,-123.26873300000001,0.997425,,KTMC-12-2,1,14,25
Clatskanie,KTMC-12-2_C985-CL-B2_54_18,46.121206,-123.270306,0.889452,,KTMC-12-2,2,54,18
Clatskanie,KTMC-12-2_C985-CL-B3_74_30,46.120858,-123.271092,1.012413,,KTMC-12-2,3,74,30
Clatskanie,KTMC-12-3_C986-CL-B1_33_24,46.121078000000004,-123.269481,0.851244,,KTMC-12-3,1,33,24
Clatskanie,KTMC-12-3_C986-CL-B2_37_14,46.121356,-123.26961899999999,1.39624,,KTMC-12-3,2,37,14
Clatskanie,KTMC-12-3_C986-CL-B3_96_25,46.120986,-123.271956,0.625822,,KTMC-12-3,3,96,25
Clatskanie,KTMC-12-5_C987-CL-B1_14_5,46.121561,-123.268703,1.0578670000000001,,KTMC-12-5,1,14,5
Clatskanie,KTMC-12-5_C987-CL-B2_39_20,46.121192,-123.269697,1.366745,,KTMC-12-5,2,39,20
Clatskanie,KTMC-12-5_C987-CL-B3_73_34,46.120771999999995,-123.27104399999999,1.332216,,KTMC-12-5,3,73,34
Clatskanie,LILA-26-1_C988-CL-B1_30_22,46.121097,-123.269375,1.46196,,LILA-26-1,1,30,22
Clatskanie,LILA-26-1_C988-CL-B2_58_32,46.120825,-123.270486,0.804711,,LILA-26-1,2,58,32
Clatskanie,LILA-26-1_C988-CL-B3_87_14,46.121322,-123.27157199999999,1.3400100000000001,,LILA-26-1,3,87,14
Clatskanie,LILA-26-2_C989-CL-B1_18_9,46.121464,-123.26885300000001,1.227427,,LILA-26-2,1,18,9
Clatskanie,LILA-26-2_C989-CL-B2_65_27,46.120983,-123.27071699999999,1.4568159999999999,,LILA-26-2,2,65,27
Clatskanie,LILA-26-2_C989-CL-B3_72_34,46.12075,-123.271025,1.51985,,LILA-26-2,3,72,34
Clatskanie,LILA-26-3_C990-CL-B1_20_6,46.121544,-123.268919,1.134066,,LILA-26-3,1,20,6
Clatskanie,LILA-26-3_C990-CL-B2_71_28,46.120946999999994,-123.27095,2.246796,,LILA-26-3,2,71,28
Clatskanie,LILA-26-3_C990-CL-B3_93_7,46.121494,-123.27181399999999,0.769462,,LILA-26-3,3,93,7
Clatskanie,LILA-26-4_C991-CL-B1_27_16,46.121317,-123.26923300000001,1.382523,,LILA-26-4,1,27,16
Clatskanie,LILA-26-4_C991-CL-B2_52_33,46.120803,-123.27024399999999,1.0398319999999999,,LILA-26-4,2,52,33
Clatskanie,LILA-26-4_C991-CL-B3_93_27,46.120956,-123.27184399999999,0.80638,,LILA-26-4,3,93,27
Clatskanie,LILA-26-5_C992-CL-B1_4_32,46.120855999999996,-123.26835,0.9221959999999999,,LILA-26-5,1,4,32
Clatskanie,LILA-26-5_C992-CL-B2_68_3,46.121592,-123.27081100000001,0.9066559999999999,,LILA-26-5,2,68,3
Clatskanie,LILA-26-5_C992-CL-B3_97_26,46.120983,-123.272,0.6635979999999999,,LILA-26-5,3,97,26
Clatskanie,LILB-26-1_C993-CL-B1_28_20,46.121161,-123.269292,1.431408,,LILB-26-1,1,28,20
